1st_flr_sf,bsmt_exposure,bsmt_qual,bsmtfin_sf_1,bsmtfin_type_1,exter_qual,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Others,exterior_1st_PreCast,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_2nd_HdBoard,exterior_2nd_MetalSd,exterior_2nd_Other,exterior_2nd_Others,exterior_2nd_PreCast,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,fence,fireplace_qu,fireplaces,foundation_Others,foundation_PConc,full_bath,garage_area,garage_cars,garage_finish,garage_type_Attchd,garage_type_Others,gr_liv_area,heating_qc,house_style_1Story,house_style_Others,id,kitchen_qual,lot_area,lot_config_Inside,lot_config_Others,lot_frontage_reg_imputed,lot_shape,mas_vnr_area,mas_vnr_type_CBlock,mas_vnr_type_None,mas_vnr_type_Others,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_Others,ms_zoning_Others,ms_zoning_RL,neigh_group,open_porch_sf,overall_qual,pid,roof_style_Gable,roof_style_Others,saleprice,total_bsmt_sf,totrms_abvgrd,wood_deck_sf,year_built,year_remod_add
764,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,2,474.0,2.0,2.0,0.0,1.0,1626,4.0,0.0,1.0,1078,3.0,2448,1.0,0.0,36.0,3.0,106.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,4,27,6.0,528188090,1.0,0.0,155000,764.0,6,0,2003,2004
768,1.0,4.0,353.0,6.0,3.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,2,440.0,2.0,1.0,0.0,1.0,1524,4.0,0.0,1.0,2511,3.0,2998,1.0,0.0,44.6858086430872,3.0,513.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,4,32,5.0,533221080,1.0,0.0,166000,756.0,4,0,2000,2000
1328,1.0,3.0,622.0,4.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,3.0,3.0,2,1.0,0.0,2,576.0,2.0,1.0,0.0,1.0,1981,2.0,0.0,1.0,912,3.0,7804,1.0,0.0,65.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,44,3.0,909250220,1.0,0.0,135000,1122.0,7,431,1928,1950
1392,1.0,4.0,790.0,4.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,3.0,3.0,2,1.0,0.0,3,564.0,2.0,2.0,1.0,0.0,2784,2.0,0.0,1.0,2351,3.0,16692,1.0,0.0,80.0,2.0,184.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,112,6.0,527356020,1.0,0.0,250000,1392.0,12,0,1978,1978
546,1.0,3.0,176.0,6.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1092,4.0,0.0,1.0,330,2.0,1476,1.0,0.0,21.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0,26,3.0,923226250,1.0,0.0,76000,546.0,5,200,1970,1970
1575,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,4.0,1,1.0,0.0,1,400.0,2.0,1.0,1.0,0.0,1575,2.0,1.0,0.0,2586,3.0,10170,0.0,1.0,75.0,3.0,522.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,5.0,535305120,0.0,1.0,155000,216.0,5,0,1951,1951
663,1.0,3.0,371.0,5.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,3.0,0.0,0,1.0,0.0,1,299.0,1.0,3.0,1.0,0.0,1352,2.0,0.0,1.0,224,2.0,9364,0.0,1.0,80.0,3.0,143.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,1,36,5.0,905106140,1.0,0.0,158000,663.0,7,379,1969,1969
600,1.0,4.0,368.0,6.0,3.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,2,480.0,2.0,2.0,0.0,1.0,1200,4.0,0.0,1.0,98,3.0,2544,1.0,0.0,24.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,4,172,6.0,533212020,1.0,0.0,149500,600.0,4,0,2004,2005
936,1.0,3.0,486.0,4.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,3.0,0.0,0,1.0,0.0,1,240.0,1.0,1.0,1.0,0.0,936,2.0,1.0,0.0,2565,2.0,9888,1.0,0.0,82.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,4.0,534479300,1.0,0.0,121000,936.0,5,0,1954,1975
1040,1.0,3.0,85.0,3.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,3.0,0.0,0,1.0,0.0,1,293.0,1.0,3.0,1.0,0.0,1040,2.0,1.0,0.0,1934,2.0,7942,1.0,0.0,68.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,5.0,535304170,0.0,1.0,136000,1040.0,6,0,1953,1953
916,1.0,4.0,138.0,3.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3.0,1,0.0,1.0,2,386.0,2.0,3.0,1.0,0.0,1636,3.0,0.0,1.0,997,2.0,15038,0.0,1.0,89.5294617639049,1.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,84,5.0,527107010,1.0,0.0,173000,916.0,7,168,1996,1996
1164,1.0,4.0,524.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,671.0,3.0,3.0,1.0,0.0,2270,4.0,0.0,1.0,64,3.0,11764,0.0,1.0,92.0,2.0,348.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,4,57,7.0,528382020,1.0,0.0,290000,1152.0,9,132,1999,2007
1184,3.0,4.0,64.0,6.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,4.0,1,0.0,1.0,2,550.0,2.0,3.0,0.0,1.0,2610,4.0,0.0,1.0,1799,4.0,9000,1.0,0.0,75.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,1.0,0.0,4,364,7.0,528458130,1.0,0.0,303477,1184.0,11,208,2007,2007
1483,4.0,4.0,1092.0,5.0,3.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,3.0,2,1.0,0.0,1,690.0,2.0,2.0,1.0,0.0,1483,3.0,1.0,0.0,230,2.0,20062,1.0,0.0,102.6010883444291,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,0,6.0,905109170,0.0,1.0,270000,1420.0,4,496,1977,2001
960,1.0,3.0,360.0,3.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,4.0,1,1.0,0.0,1,225.0,1.0,1.0,0.0,1.0,1740,3.0,0.0,1.0,1295,4.0,7308,0.0,1.0,81.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,4.0,902109160,1.0,0.0,122250,936.0,6,0,1920,1950
1382,1.0,3.0,172.0,3.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,2.0,0.0,0,1.0,0.0,1,350.0,1.0,1.0,1.0,0.0,1382,3.0,1.0,0.0,638,3.0,8750,1.0,0.0,70.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,4.0,535178120,1.0,0.0,153000,1382.0,6,280,1955,1955
1120,1.0,4.0,206.0,5.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,1120,4.0,1.0,0.0,2278,2.0,8402,1.0,0.0,70.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,30,4.0,923202134,1.0,0.0,147000,1120.0,6,0,2007,2007
567,1.0,4.0,246.0,6.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,3.0,4.0,1,1.0,0.0,1,216.0,1.0,1.0,0.0,1.0,1098,2.0,0.0,1.0,2202,2.0,4000,1.0,0.0,63.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,4,0,6.0,909252150,1.0,0.0,148500,531.0,5,0,1930,1995
976,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,380.0,2.0,1.0,0.0,1.0,1708,4.0,0.0,1.0,2833,3.0,3363,1.0,0.0,32.0,3.0,117.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,1,40,6.0,908188150,1.0,0.0,130000,976.0,7,0,2004,2004
1802,4.0,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,4.0,1,0.0,1.0,2,843.0,3.0,3.0,1.0,0.0,1802,4.0,1.0,0.0,1707,4.0,13615,0.0,1.0,94.0,2.0,510.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,105,8.0,528150040,0.0,1.0,372000,1802.0,7,158,2006,2006
1506,4.0,4.0,16.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,440.0,2.0,3.0,1.0,0.0,1506,4.0,1.0,0.0,2428,3.0,3013,1.0,0.0,43.0,3.0,145.0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,20,6.0,528228565,1.0,0.0,213490,1362.0,6,142,2005,2005
1508,4.0,4.0,1346.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,2,0.0,1.0,1,572.0,2.0,2.0,1.0,0.0,1508,4.0,1.0,0.0,242,3.0,17485,1.0,0.0,44.0,1.0,96.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,6.0,905453080,1.0,0.0,308030,1508.0,5,0,2009,2010
2032,2.0,5.0,700.0,6.0,3.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,3,786.0,3.0,3.0,1.0,0.0,2032,4.0,1.0,0.0,1564,3.0,23730,1.0,0.0,111.17818223885239,1.0,668.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,46,6.0,914453045,1.0,0.0,300000,1840.0,7,0,1996,1997
1194,2.0,3.0,655.0,5.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,2.0,1,1.0,0.0,1,539.0,2.0,3.0,0.0,1.0,1194,4.0,1.0,0.0,2613,2.0,8910,0.0,1.0,79.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,5.0,535403150,0.0,1.0,159500,655.0,6,0,1959,1959
970,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,380.0,2.0,1.0,0.0,1.0,1709,4.0,0.0,1.0,2832,3.0,2522,1.0,0.0,24.0,3.0,50.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,1,40,6.0,908188140,1.0,0.0,137500,970.0,7,0,2004,2004
1616,3.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,834.0,3.0,2.0,1.0,0.0,1616,4.0,1.0,0.0,2459,3.0,8688,1.0,0.0,73.0,3.0,228.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,59,6.0,528439030,1.0,0.0,232000,1616.0,7,208,2005,2005
768,1.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,440.0,2.0,1.0,0.0,1.0,768,2.0,1.0,0.0,1360,2.0,6291,1.0,0.0,60.356994343920086,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,5.0,903452025,1.0,0.0,93850,768.0,4,0,1930,1950
872,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,4.0,1,1.0,0.0,1,322.0,1.0,1.0,0.0,1.0,872,1.0,1.0,0.0,2723,1.0,17529,1.0,0.0,96.23282282441642,3.0,65.0,0,0.0,1.0,0.0,0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,4.0,905200380,1.0,0.0,105000,872.0,5,0,1924,1950
520,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,240.0,1.0,1.0,0.0,1.0,520,1.0,1.0,0.0,1350,1.0,6324,1.0,0.0,60.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,3.0,903235100,1.0,0.0,68500,520.0,4,49,1927,1950
1105,1.0,3.0,443.0,3.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,2,480.0,2.0,1.0,0.0,1.0,2274,2.0,0.0,1.0,136,2.0,11600,0.0,1.0,80.0,3.0,361.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,2,0,4.0,535106190,1.0,0.0,154300,1105.0,12,0,1960,1960
936,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,2,0.0,0.0,0.0,0.0,1.0,1601,4.0,0.0,1.0,2235,2.0,7288,1.0,0.0,50.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,4.0,910201050,1.0,0.0,129850,936.0,6,0,1925,2003
616,1.0,3.0,168.0,4.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,480.0,2.0,1.0,0.0,1.0,1232,4.0,0.0,1.0,1993,2.0,4571,1.0,0.0,35.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0,0,4.0,902301130,1.0,0.0,114000,616.0,6,280,1910,1950
2234,1.0,5.0,1904.0,6.0,4.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,1166.0,3.0,3.0,1.0,0.0,2234,4.0,1.0,0.0,367,4.0,17423,0.0,1.0,63.0,2.0,748.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,60,8.0,527214050,0.0,1.0,501837,2216.0,9,0,2008,2009
876,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,4.0,1,1.0,0.0,1,720.0,3.0,1.0,0.0,1.0,1416,3.0,0.0,1.0,1309,2.0,12665,1.0,0.0,100.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,4.0,902300215,1.0,0.0,153900,876.0,7,418,1915,1950
864,1.0,3.0,240.0,5.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,2.0,0.0,0,1.0,0.0,1,576.0,2.0,1.0,0.0,1.0,864,3.0,1.0,0.0,402,2.0,9000,0.0,1.0,60.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,3.0,527425110,1.0,0.0,130000,864.0,5,200,1971,2006
1189,1.0,5.0,864.0,6.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,392.0,2.0,2.0,1.0,0.0,1189,4.0,1.0,0.0,1592,2.0,4500,0.0,1.0,32.0,3.0,197.0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,2,122,5.0,923203140,0.0,1.0,160500,1189.0,4,0,1997,1997
1666,1.0,5.0,415.0,6.0,4.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,4.0,1,0.0,1.0,2,575.0,2.0,2.0,1.0,0.0,1666,4.0,1.0,0.0,2409,3.0,6373,1.0,0.0,48.0,3.0,572.0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,75,8.0,528186110,0.0,1.0,310090,1666.0,6,228,2006,2006
1200,1.0,4.0,833.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,555.0,2.0,2.0,1.0,0.0,1200,4.0,1.0,0.0,539,3.0,10083,1.0,0.0,67.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,41,6.0,531371050,1.0,0.0,184900,1176.0,5,0,2003,2003
928,1.0,4.0,377.0,3.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0.0,1,252.0,1.0,1.0,1.0,0.0,928,2.0,1.0,0.0,1940,2.0,13300,1.0,0.0,70.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,4.0,535327200,0.0,1.0,132000,928.0,4,261,1956,2000
1336,2.0,4.0,553.0,5.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2.0,1,1.0,0.0,2,502.0,2.0,2.0,1.0,0.0,1336,2.0,1.0,0.0,588,2.0,9600,1.0,0.0,80.0,3.0,128.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,11,4.0,534129370,1.0,0.0,163000,1288.0,6,312,1969,1969
600,3.0,4.0,280.0,6.0,3.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,2,480.0,2.0,2.0,0.0,1.0,1200,4.0,0.0,1.0,96,3.0,3215,1.0,0.0,30.0,3.0,120.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,4,172,6.0,533210060,1.0,0.0,155000,600.0,4,0,2004,2004
1427,3.0,3.0,828.0,6.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,2,516.0,2.0,2.0,1.0,0.0,1427,3.0,0.0,1.0,1187,2.0,11104,1.0,0.0,77.77498506111418,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,3,0,5.0,534127210,1.0,0.0,183000,1427.0,7,0,1969,1969
1212,2.0,4.0,762.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,2,0.0,1.0,2,608.0,2.0,2.0,1.0,0.0,1992,4.0,0.0,1.0,2154,3.0,15295,0.0,1.0,90.2440958691175,0.0,254.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,32,6.0,907280090,1.0,0.0,211000,860.0,7,225,1996,2002
754,1.0,4.0,36.0,2.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,495.0,2.0,2.0,1.0,0.0,1540,4.0,0.0,1.0,550,3.0,9109,1.0,0.0,70.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,2,32,6.0,531452260,1.0,0.0,184000,754.0,6,140,1994,1994
1535,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,4.0,0.0,0,1.0,0.0,2,400.0,2.0,1.0,1.0,0.0,1535,2.0,1.0,0.0,811,2.0,7018,1.0,0.0,64.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,2,0,4.0,906226100,1.0,0.0,118858,0.0,8,0,1979,1979
1152,3.0,3.0,1014.0,6.0,2.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,4.0,1,0.0,1.0,1,484.0,2.0,2.0,1.0,0.0,1152,2.0,0.0,1.0,124,2.0,14112,0.0,1.0,86.90583567351555,2.0,86.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,2,0,4.0,534403410,0.0,1.0,180500,1152.0,6,227,1964,1964
1151,1.0,4.0,60.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,484.0,2.0,3.0,1.0,0.0,1151,4.0,1.0,0.0,1836,3.0,3523,1.0,0.0,80.0,2.0,30.0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,4,60,7.0,533206060,1.0,0.0,166000,1141.0,5,0,2006,2007
1138,3.0,3.0,588.0,4.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,3.0,3.0,1,1.0,0.0,1,480.0,2.0,2.0,1.0,0.0,1138,4.0,0.0,1.0,779,2.0,15312,1.0,0.0,88.0,3.0,54.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,1,0,5.0,905200350,0.0,1.0,148000,1138.0,6,0,1960,1960
1074,1.0,3.0,438.0,3.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,2.0,4.0,1,1.0,0.0,1,396.0,2.0,1.0,0.0,1.0,1074,3.0,1.0,0.0,1886,3.0,7450,1.0,0.0,74.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,72,4.0,534276180,0.0,1.0,124000,894.0,6,0,1956,1956
1561,1.0,5.0,1153.0,6.0,4.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,4.0,1,0.0,1.0,2,556.0,2.0,3.0,1.0,0.0,1561,4.0,1.0,0.0,1724,4.0,7313,1.0,0.0,60.0,3.0,246.0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,47,8.0,528186090,0.0,1.0,277500,1561.0,6,203,2005,2005
1358,1.0,4.0,527.0,5.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,5.0,1,0.0,1.0,2,725.0,3.0,2.0,1.0,0.0,2726,4.0,0.0,1.0,2450,3.0,10019,1.0,0.0,83.0,2.0,397.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,4,169,7.0,528358030,0.0,1.0,350000,1342.0,9,307,1995,1995
1884,4.0,5.0,1337.0,6.0,4.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,670.0,3.0,3.0,1.0,0.0,1884,4.0,1.0,0.0,1013,4.0,15401,0.0,1.0,53.0,2.0,296.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,76,8.0,527214030,0.0,1.0,387000,1884.0,7,214,2004,2004
